whisky_id,field,current_value,proposed_value,confidence,source,status,classification
ef48b040-83db-5c6b-95da-cc3f219c9a45,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
ef48b040-83db-5c6b-95da-cc3f219c9a45,age,,30.0,0.95,smws,pending,NO_CHANGE
ef48b040-83db-5c6b-95da-cc3f219c9a45,abv,,51.5,0.95,smws,pending,NO_CHANGE
ef48b040-83db-5c6b-95da-cc3f219c9a45,region,,Highland,0.95,smws,pending,NO_CHANGE
68e01dd9-147e-55df-b08b-4185fbeb26b4,age,,24.0,0.95,smws,pending,NO_CHANGE
68e01dd9-147e-55df-b08b-4185fbeb26b4,abv,,59.3,0.95,smws,pending,NO_CHANGE
68e01dd9-147e-55df-b08b-4185fbeb26b4,region,,Highland,0.95,smws,pending,CONFLICT
2b28b0ac-5533-57d5-aafb-cd990d7c350f,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
2b28b0ac-5533-57d5-aafb-cd990d7c350f,age,,26.0,0.95,smws,pending,NO_CHANGE
2b28b0ac-5533-57d5-aafb-cd990d7c350f,abv,,59.6,0.95,smws,pending,NO_CHANGE
2b28b0ac-5533-57d5-aafb-cd990d7c350f,region,,Highlands,0.95,smws,pending,CONFLICT
477544ad-871e-5747-927e-c73dfd020c4d,cask_type,,refill,0.95,smws,pending,NO_CHANGE
477544ad-871e-5747-927e-c73dfd020c4d,age,,19.0,0.95,smws,pending,NO_CHANGE
477544ad-871e-5747-927e-c73dfd020c4d,abv,,52.3,0.95,smws,pending,NO_CHANGE
477544ad-871e-5747-927e-c73dfd020c4d,region,,Speyside,0.95,smws,pending,NO_CHANGE
68640243-ac86-56de-b3d7-b1c51baf2768,age,,21.0,0.95,smws,pending,NO_CHANGE
68640243-ac86-56de-b3d7-b1c51baf2768,abv,,52.6,0.95,smws,pending,NO_CHANGE
68640243-ac86-56de-b3d7-b1c51baf2768,region,,Speyside,0.95,smws,pending,NO_CHANGE
6a608283-1078-579e-9c99-b0f0418ac01d,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
6a608283-1078-579e-9c99-b0f0418ac01d,age,,5.0,0.95,smws,pending,NO_CHANGE
6a608283-1078-579e-9c99-b0f0418ac01d,abv,,62.3,0.95,smws,pending,NO_CHANGE
6a608283-1078-579e-9c99-b0f0418ac01d,region,,Speyside,0.95,smws,pending,NO_CHANGE
35889486-794e-59a6-959b-d5a1c03bd14a,cask_type,,refill,0.95,smws,pending,NO_CHANGE
35889486-794e-59a6-959b-d5a1c03bd14a,age,,23.0,0.95,smws,pending,NO_CHANGE
35889486-794e-59a6-959b-d5a1c03bd14a,abv,,53.0,0.95,smws,pending,NO_CHANGE
35889486-794e-59a6-959b-d5a1c03bd14a,region,,Speyside,0.95,smws,pending,NO_CHANGE
c89c8404-2033-5b00-a517-c9d0ee9e1963,cask_type,,refill,0.95,smws,pending,NO_CHANGE
c89c8404-2033-5b00-a517-c9d0ee9e1963,age,,25.0,0.95,smws,pending,NO_CHANGE
c89c8404-2033-5b00-a517-c9d0ee9e1963,abv,,51.6,0.95,smws,pending,NO_CHANGE
c89c8404-2033-5b00-a517-c9d0ee9e1963,region,,Speyside,0.95,smws,pending,NO_CHANGE
56e069bf-6886-507d-9dbd-ecbcc162a7e5,cask_type,,refill,0.95,smws,pending,NO_CHANGE
56e069bf-6886-507d-9dbd-ecbcc162a7e5,age,,25.0,0.95,smws,pending,NO_CHANGE
56e069bf-6886-507d-9dbd-ecbcc162a7e5,abv,,50.7,0.95,smws,pending,NO_CHANGE
56e069bf-6886-507d-9dbd-ecbcc162a7e5,region,,Speyside,0.95,smws,pending,NO_CHANGE
6f658247-ce6c-5917-9718-99c92d81dab6,age,,13.0,0.95,smws,pending,NO_CHANGE
6f658247-ce6c-5917-9718-99c92d81dab6,abv,,57.1,0.95,smws,pending,NO_CHANGE
6f658247-ce6c-5917-9718-99c92d81dab6,region,,Highlands,0.95,smws,pending,CONFLICT
da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,cask_type,,first-fill,0.95,smws,pending,NO_CHANGE
da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,age,,8.0,0.95,smws,pending,NO_CHANGE
da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,abv,,61.5,0.95,smws,pending,NO_CHANGE
da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,region,,Speyside,0.95,smws,pending,NO_CHANGE
7fa0edcd-1e28-5989-9177-f2a5db78309c,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
7fa0edcd-1e28-5989-9177-f2a5db78309c,age,,27.0,0.95,smws,pending,NO_CHANGE
7fa0edcd-1e28-5989-9177-f2a5db78309c,abv,,54.9,0.95,smws,pending,NO_CHANGE
7fa0edcd-1e28-5989-9177-f2a5db78309c,region,,Speyside,0.95,smws,pending,NO_CHANGE
a73b1b26-a38b-5396-936d-23002c59e795,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
a73b1b26-a38b-5396-936d-23002c59e795,age,,21.0,0.95,smws,pending,NO_CHANGE
a73b1b26-a38b-5396-936d-23002c59e795,abv,,48.7,0.95,smws,pending,NO_CHANGE
a73b1b26-a38b-5396-936d-23002c59e795,region,,Speyside,0.95,smws,pending,NO_CHANGE
2b9e88ea-4e1d-5c0e-80bf-67b9c3821999,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
2b9e88ea-4e1d-5c0e-80bf-67b9c3821999,age,,9.0,0.95,smws,pending,NO_CHANGE
2b9e88ea-4e1d-5c0e-80bf-67b9c3821999,abv,,61.9,0.95,smws,pending,NO_CHANGE
2b9e88ea-4e1d-5c0e-80bf-67b9c3821999,region,,Speyside,0.95,smws,pending,NO_CHANGE
28991b99-efbe-5455-a719-85300fe54ce1,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
28991b99-efbe-5455-a719-85300fe54ce1,age,,8.0,0.95,smws,pending,NO_CHANGE
28991b99-efbe-5455-a719-85300fe54ce1,abv,,62.3,0.95,smws,pending,NO_CHANGE
28991b99-efbe-5455-a719-85300fe54ce1,region,,Speyside,0.95,smws,pending,NO_CHANGE
b4163c3c-da78-5f90-8620-a0ed7d133c80,cask_type,,refill,0.95,smws,pending,NO_CHANGE
b4163c3c-da78-5f90-8620-a0ed7d133c80,age,,21.0,0.95,smws,pending,NO_CHANGE
b4163c3c-da78-5f90-8620-a0ed7d133c80,abv,,55.2,0.95,smws,pending,NO_CHANGE
b4163c3c-da78-5f90-8620-a0ed7d133c80,region,,Speyside,0.95,smws,pending,NO_CHANGE
c77dc32b-7a8e-51b6-8192-fbe688c9dc51,cask_type,,refill,0.95,smws,pending,NO_CHANGE
c77dc32b-7a8e-51b6-8192-fbe688c9dc51,age,,22.0,0.95,smws,pending,NO_CHANGE
c77dc32b-7a8e-51b6-8192-fbe688c9dc51,abv,,55.6,0.95,smws,pending,NO_CHANGE
c77dc32b-7a8e-51b6-8192-fbe688c9dc51,region,,Speyside,0.95,smws,pending,NO_CHANGE
ff90728b-cad1-5e26-9dee-a05f77bbe9ea,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
ff90728b-cad1-5e26-9dee-a05f77bbe9ea,age,,23.0,0.95,smws,pending,NO_CHANGE
ff90728b-cad1-5e26-9dee-a05f77bbe9ea,abv,,55.5,0.95,smws,pending,NO_CHANGE
ff90728b-cad1-5e26-9dee-a05f77bbe9ea,region,,Speyside,0.95,smws,pending,NO_CHANGE
4eceb843-dc6e-5916-ac2a-5c8a146b0e51,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
4eceb843-dc6e-5916-ac2a-5c8a146b0e51,age,,12.0,0.95,smws,pending,NO_CHANGE
4eceb843-dc6e-5916-ac2a-5c8a146b0e51,abv,,56.7,0.95,smws,pending,NO_CHANGE
4eceb843-dc6e-5916-ac2a-5c8a146b0e51,region,,Speyside,0.95,smws,pending,NO_CHANGE
bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,cask_type,,refill,0.95,smws,pending,NO_CHANGE
bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,age,,23.0,0.95,smws,pending,NO_CHANGE
bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,abv,,56.4,0.95,smws,pending,NO_CHANGE
bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,region,,Speyside,0.95,smws,pending,NO_CHANGE
c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,age,,11.0,0.95,smws,pending,NO_CHANGE
c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,abv,,62.6,0.95,smws,pending,NO_CHANGE
c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,region,,Speyside,0.95,smws,pending,NO_CHANGE
9586f469-fd6a-5a10-884b-c40e3548630b,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
9586f469-fd6a-5a10-884b-c40e3548630b,age,,14.0,0.95,smws,pending,NO_CHANGE
9586f469-fd6a-5a10-884b-c40e3548630b,abv,,60.3,0.95,smws,pending,NO_CHANGE
9586f469-fd6a-5a10-884b-c40e3548630b,region,,Speyside,0.95,smws,pending,NO_CHANGE
32e77202-b5f9-55fa-85cf-3b2e96d47d7c,age,,21.0,0.95,smws,pending,NO_CHANGE
32e77202-b5f9-55fa-85cf-3b2e96d47d7c,abv,,53.9,0.95,smws,pending,NO_CHANGE
32e77202-b5f9-55fa-85cf-3b2e96d47d7c,region,,Highlands,0.95,smws,pending,CONFLICT
dec9a160-dd2d-5d5d-a272-063409e324b2,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
dec9a160-dd2d-5d5d-a272-063409e324b2,age,,24.0,0.95,smws,pending,NO_CHANGE
dec9a160-dd2d-5d5d-a272-063409e324b2,abv,,52.5,0.95,smws,pending,NO_CHANGE
dec9a160-dd2d-5d5d-a272-063409e324b2,region,,Speyside,0.95,smws,pending,NO_CHANGE
c8f0d9c2-3493-55b8-9cee-b48505bb6595,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
c8f0d9c2-3493-55b8-9cee-b48505bb6595,age,,11.0,0.95,smws,pending,NO_CHANGE
c8f0d9c2-3493-55b8-9cee-b48505bb6595,abv,,57.6,0.95,smws,pending,NO_CHANGE
c8f0d9c2-3493-55b8-9cee-b48505bb6595,region,,Speyside,0.95,smws,pending,NO_CHANGE
64bc4415-7c60-5a64-90e0-a9ee8138c282,age,,13.0,0.95,smws,pending,NO_CHANGE
64bc4415-7c60-5a64-90e0-a9ee8138c282,abv,,58.6,0.95,smws,pending,NO_CHANGE
64bc4415-7c60-5a64-90e0-a9ee8138c282,region,,Speyside,0.95,smws,pending,NO_CHANGE
3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,cask_type,,refill,0.95,smws,pending,NO_CHANGE
3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,age,,10.0,0.95,smws,pending,NO_CHANGE
3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,abv,,58.0,0.95,smws,pending,NO_CHANGE
3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,region,,Highland,0.95,smws,pending,NO_CHANGE
f8576ff5-fced-5d2a-9669-d8b4ec279255,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
f8576ff5-fced-5d2a-9669-d8b4ec279255,age,,9.0,0.95,smws,pending,NO_CHANGE
f8576ff5-fced-5d2a-9669-d8b4ec279255,abv,,58.2,0.95,smws,pending,NO_CHANGE
f8576ff5-fced-5d2a-9669-d8b4ec279255,region,,Highland,0.95,smws,pending,NO_CHANGE
0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,cask_type,,refill,0.95,smws,pending,NO_CHANGE
0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,age,,8.0,0.95,smws,pending,NO_CHANGE
0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,abv,,59.2,0.95,smws,pending,NO_CHANGE
0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,region,,Highland,0.95,smws,pending,NO_CHANGE
ca9e0464-af5c-543a-a8c6-6882f5bd64d0,cask_type,,refill,0.95,smws,pending,NO_CHANGE
ca9e0464-af5c-543a-a8c6-6882f5bd64d0,age,,10.0,0.95,smws,pending,NO_CHANGE
ca9e0464-af5c-543a-a8c6-6882f5bd64d0,abv,,54.5,0.95,smws,pending,NO_CHANGE
ca9e0464-af5c-543a-a8c6-6882f5bd64d0,region,,Speyside,0.95,smws,pending,NO_CHANGE
f8606bf9-98cf-57dc-982b-517ed63dfe62,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
f8606bf9-98cf-57dc-982b-517ed63dfe62,age,,10.0,0.95,smws,pending,NO_CHANGE
f8606bf9-98cf-57dc-982b-517ed63dfe62,abv,,56.9,0.95,smws,pending,NO_CHANGE
f8606bf9-98cf-57dc-982b-517ed63dfe62,region,,Speyside,0.95,smws,pending,NO_CHANGE
5a1f5982-ab45-5817-bd30-555c7d76894c,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
5a1f5982-ab45-5817-bd30-555c7d76894c,age,,11.0,0.95,smws,pending,NO_CHANGE
5a1f5982-ab45-5817-bd30-555c7d76894c,abv,,56.7,0.95,smws,pending,NO_CHANGE
5a1f5982-ab45-5817-bd30-555c7d76894c,region,,Highland,0.95,smws,pending,NO_CHANGE
8db39548-50e3-51f6-87dc-ca1fdf263e06,cask_type,,refill,0.95,smws,pending,NO_CHANGE
8db39548-50e3-51f6-87dc-ca1fdf263e06,age,,11.0,0.95,smws,pending,NO_CHANGE
8db39548-50e3-51f6-87dc-ca1fdf263e06,abv,,59.0,0.95,smws,pending,NO_CHANGE
8db39548-50e3-51f6-87dc-ca1fdf263e06,region,,Highland,0.95,smws,pending,NO_CHANGE
5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,cask_type,,refill,0.95,smws,pending,NO_CHANGE
5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,age,,11.0,0.95,smws,pending,NO_CHANGE
5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,abv,,54.4,0.95,smws,pending,NO_CHANGE
5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,region,,Highland,0.95,smws,pending,NO_CHANGE
003ad896-ff8c-513e-b983-26330f7873cc,cask_type,,refill,0.95,smws,pending,NO_CHANGE
003ad896-ff8c-513e-b983-26330f7873cc,age,,11.0,0.95,smws,pending,NO_CHANGE
003ad896-ff8c-513e-b983-26330f7873cc,abv,,58.2,0.95,smws,pending,NO_CHANGE
003ad896-ff8c-513e-b983-26330f7873cc,region,,Highland,0.95,smws,pending,NO_CHANGE
10d0f418-ac1c-5558-a884-3a2d5319526b,cask_type,,refill,0.95,smws,pending,NO_CHANGE
10d0f418-ac1c-5558-a884-3a2d5319526b,age,,11.0,0.95,smws,pending,NO_CHANGE
10d0f418-ac1c-5558-a884-3a2d5319526b,abv,,55.7,0.95,smws,pending,NO_CHANGE
10d0f418-ac1c-5558-a884-3a2d5319526b,region,,Highland,0.95,smws,pending,NO_CHANGE
07367bd2-7af5-5b27-8dc7-6a6cd9bc2fce,cask_type,,refill,0.95,smws,pending,NO_CHANGE
07367bd2-7af5-5b27-8dc7-6a6cd9bc2fce,age,,12.0,0.95,smws,pending,NO_CHANGE
07367bd2-7af5-5b27-8dc7-6a6cd9bc2fce,region,,Highland,0.95,smws,pending,NO_CHANGE
d68e08d8-7767-5ea3-afad-70d0ab12b8cb,age,,16.0,0.95,smws,pending,NO_CHANGE
d68e08d8-7767-5ea3-afad-70d0ab12b8cb,abv,,56.6,0.95,smws,pending,NO_CHANGE
d68e08d8-7767-5ea3-afad-70d0ab12b8cb,region,,Highland,0.95,smws,pending,NO_CHANGE
33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,cask_type,,hogshead;wine cask,0.95,smws,pending,NO_CHANGE
33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,age,,10.0,0.95,smws,pending,NO_CHANGE
33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,abv,,62.7,0.95,smws,pending,NO_CHANGE
33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,region,,Highland,0.95,smws,pending,NO_CHANGE
6e03dc86-a730-58b4-9c57-95febe213473,cask_type,,butt;olorosa;sherry butt,0.95,smws,pending,NO_CHANGE
6e03dc86-a730-58b4-9c57-95febe213473,age,,23.0,0.95,smws,pending,NO_CHANGE
6e03dc86-a730-58b4-9c57-95febe213473,abv,,48.1,0.95,smws,pending,NO_CHANGE
6e03dc86-a730-58b4-9c57-95febe213473,region,,Highland,0.95,smws,pending,NO_CHANGE
51e65455-edaf-5f32-a2b2-940fde378821,age,,11.0,0.95,smws,pending,NO_CHANGE
51e65455-edaf-5f32-a2b2-940fde378821,abv,,61.0,0.95,smws,pending,NO_CHANGE
51e65455-edaf-5f32-a2b2-940fde378821,region,,Highland,0.95,smws,pending,NO_CHANGE
a3c6cd0a-c560-54d1-900a-9bbc96a86862,cask_type,,refill,0.95,smws,pending,NO_CHANGE
a3c6cd0a-c560-54d1-900a-9bbc96a86862,age,,12.0,0.95,smws,pending,NO_CHANGE
a3c6cd0a-c560-54d1-900a-9bbc96a86862,abv,,58.5,0.95,smws,pending,NO_CHANGE
a3c6cd0a-c560-54d1-900a-9bbc96a86862,region,,Highland,0.95,smws,pending,NO_CHANGE
98c5807f-5dfd-5aa7-a177-9f479bd71266,age,,24.0,0.95,smws,pending,NO_CHANGE
98c5807f-5dfd-5aa7-a177-9f479bd71266,abv,,55.1,0.95,smws,pending,NO_CHANGE
0da77f45-86ad-55d0-b850-f0288859a360,cask_type,,refill,0.95,smws,pending,NO_CHANGE
0da77f45-86ad-55d0-b850-f0288859a360,age,,9.0,0.95,smws,pending,NO_CHANGE
0da77f45-86ad-55d0-b850-f0288859a360,abv,,58.5,0.95,smws,pending,NO_CHANGE
0da77f45-86ad-55d0-b850-f0288859a360,region,,Highland,0.95,smws,pending,NO_CHANGE
094b5ceb-44ee-5701-b034-c068606564f8,cask_type,,refill,0.95,smws,pending,NO_CHANGE
094b5ceb-44ee-5701-b034-c068606564f8,age,,9.0,0.95,smws,pending,NO_CHANGE
094b5ceb-44ee-5701-b034-c068606564f8,abv,,56.8,0.95,smws,pending,NO_CHANGE
094b5ceb-44ee-5701-b034-c068606564f8,region,,Highland,0.95,smws,pending,NO_CHANGE
903f4428-d7b6-5f6d-99ba-bebe5cf4f865,cask_type,,refill,0.95,smws,pending,NO_CHANGE
903f4428-d7b6-5f6d-99ba-bebe5cf4f865,age,,9.0,0.95,smws,pending,NO_CHANGE
903f4428-d7b6-5f6d-99ba-bebe5cf4f865,region,,Highland,0.95,smws,pending,NO_CHANGE
e8f62e02-e7d7-521d-be39-ab07f29b9165,cask_type,,refill,0.95,smws,pending,NO_CHANGE
e8f62e02-e7d7-521d-be39-ab07f29b9165,age,,7.0,0.95,smws,pending,NO_CHANGE
e8f62e02-e7d7-521d-be39-ab07f29b9165,abv,,59.4,0.95,smws,pending,NO_CHANGE
e8f62e02-e7d7-521d-be39-ab07f29b9165,region,,Highland,0.95,smws,pending,NO_CHANGE
61feb702-492b-5674-b911-5ae85fe3918d,age,,20.0,0.95,smws,pending,NO_CHANGE
61feb702-492b-5674-b911-5ae85fe3918d,abv,,59.8,0.95,smws,pending,NO_CHANGE
61feb702-492b-5674-b911-5ae85fe3918d,region,,Highland,0.95,smws,pending,CONFLICT
acf667d2-4834-5850-a161-124d162e118b,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
acf667d2-4834-5850-a161-124d162e118b,age,,20.0,0.95,smws,pending,NO_CHANGE
acf667d2-4834-5850-a161-124d162e118b,abv,,57.4,0.95,smws,pending,NO_CHANGE
acf667d2-4834-5850-a161-124d162e118b,region,,Speyside,0.95,smws,pending,NO_CHANGE
96c03c86-ec05-545c-ae61-95e0a6962f6a,age,,13.0,0.95,smws,pending,NO_CHANGE
96c03c86-ec05-545c-ae61-95e0a6962f6a,abv,,56.8,0.95,smws,pending,NO_CHANGE
96c03c86-ec05-545c-ae61-95e0a6962f6a,region,,Speyside,0.95,smws,pending,NO_CHANGE
7433c595-2faf-59e1-b1c7-68efc3409d34,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
7433c595-2faf-59e1-b1c7-68efc3409d34,age,,27.0,0.95,smws,pending,NO_CHANGE
7433c595-2faf-59e1-b1c7-68efc3409d34,abv,,57.2,0.95,smws,pending,NO_CHANGE
7433c595-2faf-59e1-b1c7-68efc3409d34,region,,Speyside,0.95,smws,pending,NO_CHANGE
bce07d6a-1f60-5499-9e6c-59ea276d8d86,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
bce07d6a-1f60-5499-9e6c-59ea276d8d86,age,,27.0,0.95,smws,pending,NO_CHANGE
bce07d6a-1f60-5499-9e6c-59ea276d8d86,abv,,57.0,0.95,smws,pending,NO_CHANGE
bce07d6a-1f60-5499-9e6c-59ea276d8d86,region,,Speyside,0.95,smws,pending,NO_CHANGE
0eb2c004-ff1c-57fa-985b-03271491f196,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
0eb2c004-ff1c-57fa-985b-03271491f196,age,,23.0,0.95,smws,pending,NO_CHANGE
0eb2c004-ff1c-57fa-985b-03271491f196,abv,,56.3,0.95,smws,pending,NO_CHANGE
0eb2c004-ff1c-57fa-985b-03271491f196,region,,Speyside,0.95,smws,pending,NO_CHANGE
08888c37-9fc1-590c-9147-6c4cec08d9fa,age,,17.0,0.95,smws,pending,NO_CHANGE
08888c37-9fc1-590c-9147-6c4cec08d9fa,abv,,57.2,0.95,smws,pending,NO_CHANGE
08888c37-9fc1-590c-9147-6c4cec08d9fa,region,,Speyside,0.95,smws,pending,NO_CHANGE
932686e9-a892-5876-848c-8eaa8e72cabb,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
932686e9-a892-5876-848c-8eaa8e72cabb,age,,17.0,0.95,smws,pending,NO_CHANGE
932686e9-a892-5876-848c-8eaa8e72cabb,region,,Speyside,0.95,smws,pending,NO_CHANGE
bc8e3289-0ab7-57d9-8b9a-42554754f4d5,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
bc8e3289-0ab7-57d9-8b9a-42554754f4d5,age,,29.0,0.95,smws,pending,NO_CHANGE
bc8e3289-0ab7-57d9-8b9a-42554754f4d5,abv,,53.7,0.95,smws,pending,NO_CHANGE
bc8e3289-0ab7-57d9-8b9a-42554754f4d5,region,,Speyside,0.95,smws,pending,NO_CHANGE
fc17fc25-f5ce-5afb-8926-190c8f6d006d,age,,8.0,0.95,smws,pending,NO_CHANGE
fc17fc25-f5ce-5afb-8926-190c8f6d006d,abv,,60.9,0.95,smws,pending,NO_CHANGE
fc17fc25-f5ce-5afb-8926-190c8f6d006d,region,,Speyside,0.95,smws,pending,NO_CHANGE
7602cca3-5fce-5890-b0c8-87dc7621a683,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
7602cca3-5fce-5890-b0c8-87dc7621a683,age,,29.0,0.95,smws,pending,NO_CHANGE
7602cca3-5fce-5890-b0c8-87dc7621a683,abv,,49.9,0.95,smws,pending,NO_CHANGE
7602cca3-5fce-5890-b0c8-87dc7621a683,region,,Speyside,0.95,smws,pending,NO_CHANGE
8e16168f-3257-5638-ac7b-7e31fc0a9f3e,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
8e16168f-3257-5638-ac7b-7e31fc0a9f3e,age,,30.0,0.95,smws,pending,NO_CHANGE
8e16168f-3257-5638-ac7b-7e31fc0a9f3e,abv,,53.2,0.95,smws,pending,NO_CHANGE
8e16168f-3257-5638-ac7b-7e31fc0a9f3e,region,,Speyside,0.95,smws,pending,NO_CHANGE
c45f760d-d60c-5016-8d27-e0934ef882aa,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
c45f760d-d60c-5016-8d27-e0934ef882aa,age,,30.0,0.95,smws,pending,NO_CHANGE
c45f760d-d60c-5016-8d27-e0934ef882aa,abv,,55.6,0.95,smws,pending,NO_CHANGE
c45f760d-d60c-5016-8d27-e0934ef882aa,region,,Speyside,0.95,smws,pending,NO_CHANGE
ca1fe3c6-a0eb-5dd7-a92a-de5c475cdf59,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
ca1fe3c6-a0eb-5dd7-a92a-de5c475cdf59,age,,28.0,0.95,smws,pending,NO_CHANGE
ca1fe3c6-a0eb-5dd7-a92a-de5c475cdf59,abv,,50.1,0.95,smws,pending,NO_CHANGE
ca1fe3c6-a0eb-5dd7-a92a-de5c475cdf59,region,,Speyside,0.95,smws,pending,NO_CHANGE
7f7c7191-50b2-52e6-a84f-226071d1c41b,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
7f7c7191-50b2-52e6-a84f-226071d1c41b,age,,31.0,0.95,smws,pending,NO_CHANGE
7f7c7191-50b2-52e6-a84f-226071d1c41b,abv,,51.1,0.95,smws,pending,NO_CHANGE
7f7c7191-50b2-52e6-a84f-226071d1c41b,region,,Speyside,0.95,smws,pending,NO_CHANGE
adaae249-2a59-5059-aa4d-09eff1f0f0af,cask_type,,hogshead;wine cask,0.95,smws,pending,NO_CHANGE
adaae249-2a59-5059-aa4d-09eff1f0f0af,age,,9.0,0.95,smws,pending,NO_CHANGE
adaae249-2a59-5059-aa4d-09eff1f0f0af,abv,,59.8,0.95,smws,pending,NO_CHANGE
adaae249-2a59-5059-aa4d-09eff1f0f0af,region,,Speyside,0.95,smws,pending,NO_CHANGE
2e954436-5611-52fc-a7aa-68ae5303ce3d,cask_type,,hogshead;wine cask,0.95,smws,pending,NO_CHANGE
2e954436-5611-52fc-a7aa-68ae5303ce3d,age,,10.0,0.95,smws,pending,NO_CHANGE
2e954436-5611-52fc-a7aa-68ae5303ce3d,abv,,59.8,0.95,smws,pending,NO_CHANGE
2e954436-5611-52fc-a7aa-68ae5303ce3d,region,,Speyside,0.95,smws,pending,NO_CHANGE
ab1acf78-01da-5510-8850-5a7dd3f9c627,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
ab1acf78-01da-5510-8850-5a7dd3f9c627,age,,32.0,0.95,smws,pending,NO_CHANGE
ab1acf78-01da-5510-8850-5a7dd3f9c627,abv,,52.2,0.95,smws,pending,NO_CHANGE
ab1acf78-01da-5510-8850-5a7dd3f9c627,region,,Speyside,0.95,smws,pending,NO_CHANGE
fc8f57db-14b0-510a-8403-655d55bc07ff,cask_type,,hogshead;wine cask,0.95,smws,pending,NO_CHANGE
fc8f57db-14b0-510a-8403-655d55bc07ff,age,,10.0,0.95,smws,pending,NO_CHANGE
fc8f57db-14b0-510a-8403-655d55bc07ff,abv,,59.7,0.95,smws,pending,NO_CHANGE
fc8f57db-14b0-510a-8403-655d55bc07ff,region,,Speyside,0.95,smws,pending,NO_CHANGE
752ca0b5-c422-52fd-951e-a9673675b22d,age,,15.0,0.95,smws,pending,NO_CHANGE
752ca0b5-c422-52fd-951e-a9673675b22d,abv,,60.1,0.95,smws,pending,NO_CHANGE
752ca0b5-c422-52fd-951e-a9673675b22d,region,,Highlands,0.95,smws,pending,CONFLICT
fa771b36-e4d3-5220-9bc8-0617a8448f30,cask_type,,refill,0.95,smws,pending,NO_CHANGE
fa771b36-e4d3-5220-9bc8-0617a8448f30,age,,17.0,0.95,smws,pending,NO_CHANGE
fa771b36-e4d3-5220-9bc8-0617a8448f30,abv,,58.8,0.95,smws,pending,NO_CHANGE
fa771b36-e4d3-5220-9bc8-0617a8448f30,region,,Speyside,0.95,smws,pending,NO_CHANGE
