whisky_id,whisky_name,distillery_name,category,region,country,age_statement,source_name,source_url,raw_tasting_notes,raw_flavor_tags,fruity_score,sweet_score,smoky_score,spicy_score,woody_score,confidence,match_method,review_status,quality_flags
W001139,amrut portpipe peated single cask #2712 (2013),Amrut,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001139.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,1.0,0.0,0.0,0.0,medium,fuzzy_token,manual_review,ok
W001142,laphroaig 10yo cask strength (all batches),Laphroaig,Malt,Islay,Unknown,10yo,original_production_data,https://www.whisky.com/whisky-database/details/W001142.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,9.0,0.0,1.0,8.0,medium,fuzzy_token,manual_review,ok
W001145,compass box peat monster 2008 reserve edition,Box,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001145.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001147,high coast (box) the festival 2014,Box,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector|entity_normalization_review
W001150,amrut 100 peated,Amrut,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001150.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,1.0,0.0,0.0,0.0,medium,fuzzy_token,manual_review,ok
W001156,compass box no name no. 2,Box,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001156.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001161,laphroaig cairdeas 2018 fino,Laphroaig,Malt,Islay,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001161.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,9.0,0.0,1.0,8.0,medium,fuzzy_token,manual_review,ok
W001162,compass box monster 2004,Box,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001162.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001163,laphroaig cairdeas 2016 madeira,Laphroaig,Malt,Islay,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001163.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,9.0,0.0,1.0,8.0,medium,fuzzy_token,manual_review,ok
W001177,laphroaig 10yo,Laphroaig,Malt,Islay,Unknown,10yo,original_production_data,https://www.whisky.com/whisky-database/details/W001177.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,9.0,0.0,1.0,8.0,medium,fuzzy_token,manual_review,ok
W001179,compass box peat monster 2015 cask strength,Box,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001179.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001182,laphroaig 15yo (200th anniversary),Laphroaig,Malt,Islay,Unknown,15yo,original_production_data,https://www.whisky.com/whisky-database/details/W001182.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,9.0,0.0,1.0,8.0,medium,fuzzy_token,manual_review,ok
W001183,amrut portpipe peated single cask (all casks),Amrut,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001183.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,1.0,0.0,0.0,0.0,medium,fuzzy_token,manual_review,ok
W001185,amrut portpipe peated single cask #2713 (2013),Amrut,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001185.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,1.0,0.0,0.0,0.0,medium,fuzzy_token,manual_review,ok
W001190,compass box peat monster (all editions),Box,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001190.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001196,compass box peat monster 2005,Box,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001196.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001197,compass box peat monster 2006,Box,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001197.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001199,laphroaig cairdeas 2017,Laphroaig,Malt,Islay,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001199.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,9.0,0.0,1.0,8.0,medium,fuzzy_token,manual_review,ok
W001202,compass box peat monster 2012,Box,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001202.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001203,amrut portpipe peated single cask #2712 (2016),Amrut,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001203.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,1.0,0.0,0.0,0.0,medium,fuzzy_token,manual_review,ok
W001205,compass box peat monster 2015,Box,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001205.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001206,laphroaig lore,Laphroaig,Malt,Islay,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001206.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,9.0,0.0,1.0,8.0,medium,fuzzy_token,manual_review,ok
W001207,smogen single cask 4yo 20/2011,Smögen Whisky,Malt,Unknown,Unknown,4yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W001208,amrut peated,Amrut,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001208.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,1.0,0.0,0.0,0.0,medium,fuzzy_token,manual_review,ok
W001220,compass box peat monster 2010,Box,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001220.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001224,laphroaig qa cask,Laphroaig,Malt,Islay,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001224.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,9.0,0.0,1.0,8.0,medium,fuzzy_token,manual_review,ok
W001230,compass box the general,Box,Blend,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001230.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001232,compass box hedonism quindecimus,Box,Blend,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001232.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001234,compass box the circus,Box,Blend,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001234.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001236,compass box juveniles,Box,Blend,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001236.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W001241,high west campfire,High West Distillery,Blend,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001241.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",5.0,10.0,0.0,8.0,5.0,high,exact,auto_candidate,ok
W001243,compass box hedonism the muse,Box,Blend,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001243.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
