book,surface,suggested_type,confidence,age,abv,region,cask,bottler,page,status
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Pinot 
Noir",expression,0.55,,,,,,259,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Fading Hill,expression,0.55,,,,,,260,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Unique Distillery Edition,distillery,0.75,,45.9,,sherry,,260,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Bavarian Forest,distillery,0.55,,,,,,260,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Frysk Hynder,expression,0.55,,,,,,261,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Friesian Horse,expression,0.55,,,,,,261,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Sherry Matured,expression,0.75,,43,,port,,261,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Mediterranean. 
Aureum",expression,0.75,,43,,,,261,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Regional Styles
Despite",expression,0.55,,,,,,264,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Davey Street,distillery,0.55,,,,,,268,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Bill Lark,distillery,0.55,,,,,,270,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Whisky Tasmania Pty,expression,0.55,,,,,,273,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Betta Milk,distillery,0.55,,,,,,273,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Pinot Noir Finish,expression,0.55,,,,,,273,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,The Batt Family,expression,0.55,,,,port,,274,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Casey Overeem,expression,0.55,,,,sherry,,275,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Tasman
Sea",expression,0.55,,,,,,278,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,All Blacks,expression,0.55,,,,,,278,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Harbour Street,expression,0.55,,,,,,278,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Newcastle University,expression,0.55,,,,,,282,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Riki Rao 
Jagdale",distillery,0.55,,,,,,282,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Ashok Chokalingam,distillery,0.55,,,,,,282,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Chennai
Goa
Hyderabad",distillery,0.55,,,,,,282,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Mumbai
Kolkata",distillery,0.55,,,,,,282,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Selected Indian Malts,expression,0.55,,,,,,284,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Karachi
Lahore
Murree",distillery,0.55,,,,,,285,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Where Japan,distillery,0.55,,,,,,286,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Yuanshan Road,expression,0.55,,,,,,286,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Taichung
Taiwan  Strait",distillery,0.55,,,,,,286,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Dumping Emptying,expression,0.55,,,,,,288,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Grist Ground,expression,0.55,,,,,,288,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Peating Adding,expression,0.55,,,,,,289,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Aged Oak Edition,expression,0.55,,,,oak,,290,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Aged Over,expression,0.75,30,,,oak,,290,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Alexander Grigor,expression,0.55,,,,,,290,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Bacardi Ltd,expression,0.55,,,,bourbon,,290,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Birthday Bourbon,expression,0.55,,,,bourbon,,290,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Smith Bowman
Bowman",distillery,0.55,,,,bourbon,,290,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Gruppo Campari
Campbell",distillery,0.55,,,,,,291,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Carolina Moonshine,expression,0.55,,,,,,291,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Cask Strength Belgian,expression,0.55,,,,,,291,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Cask Strength Port,expression,0.55,,,,port,,291,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Cask Strength Sherry,expression,0.55,,,,port,,291,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Catdaddy Carolina Moonshine,expression,0.55,,,,sherry,,291,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Cellar Collection,expression,0.55,,,,,,291,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Cisco Brewers,expression,0.55,,,,,,291,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Concertmaster Port Cask,expression,0.55,,,,port,,291,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Confederation Oak,expression,0.55,,,,port,,291,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Dew Peated New,expression,0.55,,,,,,291,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Haig Gold Label,expression,0.55,,,,,,292,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Double Distilleries,distillery,0.55,,,,,,292,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Double Wood,expression,0.55,,,,,,292,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Edition Dreifaltigkeit,expression,0.55,,,,,,292,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Edition Sigel,expression,0.55,,,,,,292,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,French Oak Port,expression,0.55,,,,oak,,292,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Smith Ltd,expression,0.55,,,,,,292,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Captain Charles,distillery,0.55,,,,,,293,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Harvey Distillers,distillery,0.55,,,,,,293,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Het Anker,expression,0.55,,,,,,293,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,The Laddie Ten,distillery,0.55,,,,,,294,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Limited Edition Single,expression,0.55,,,,bourbon,,294,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Naked Grouse,expression,0.55,,,,,,295,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Newborn Bourbon Barrel,expression,0.55,,,,bourbon,,295,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Original Rye,expression,0.55,,,,,,295,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Peated Cask Strength,expression,0.55,,,,,,295,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Pioneer Spirit,expression,0.55,,,,,,295,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Pot Still Reserve,expression,0.55,,,,,,295,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Sir William,expression,0.55,,,,,,295,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Quinta Ruban,expression,0.55,,,,quarter,,295,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Moment Medvind,expression,0.55,,,,,,295,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Sir Alexander,expression,0.55,,,,,,296,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Select Reserve,distillery,0.55,,,,,,296,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Select Reserve Black,expression,0.55,,,,,,296,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Sherry Cask Finish,expression,0.55,,,,sherry,,296,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Snow Grouse,expression,0.55,,,,,,296,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,The Teapot Dram,expression,0.55,,,,,,297,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,United Breweries Group,distillery,0.55,,,,,,297,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Vintage Gold,expression,0.55,,,,,,297,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Inebriating Liquors,expression,0.55,,,,,,297,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Wee Witchie,expression,0.55,,,,,,298,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Family Reserve Rye,distillery,0.55,,,,,,299,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Dutch  
 Rye",expression,0.55,,,,,,299,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Gelber Fels,expression,0.55,,,,,,300,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Etienne 
Bouillon",distillery,0.55,,,,,,301,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Rachael Thomson,distillery,0.55,,,,,,301,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Nadim Sadek,expression,0.55,,,,,,301,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Discovering 
Scotland",expression,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Taste Before You,expression,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Malt Maniacs Awards,expression,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Graham Eunson,distillery,0.55,,,,,gordon,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Kay Fleming,distillery,0.55,,,,,macphail,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Mark Reynier,distillery,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Pat Roberts,distillery,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Cognis Public Relations,distillery,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Caitriona Roy,distillery,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Mike Tough,distillery,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Anthony Wills,distillery,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Alan Winchester,distillery,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Designers Mandy Earey,expression,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Anne Fisher
Proofreader",expression,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,"Susan Bosanko
Original",expression,0.55,,,,,,302,CREATE
Whiskey Opus -- Whiskey Opus -- 4e7241405dc5,Photography Peter Anderson,expression,0.55,,,,,,302,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Does It Again,expression,0.55,,,,,,12,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Lighter Dram,expression,0.55,,,,,,12,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Buying Guide
Reviewsofthelatestwhiskyreleases",expression,0.55,,,,,,12,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Our Top,expression,0.55,,,,,,15,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Remember
Marvin",expression,0.55,,,,,,15,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Shanken
Editor",expression,0.55,,,,,,15,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Your Pre,expression,0.55,,,,,,17,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Flight 
Checklist",expression,0.55,,,,,,17,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Wine 
Spectator",expression,0.55,,,,wine,,17,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Shanken Communications,expression,0.55,,,,,,18,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Creative Director John,expression,0.55,,,,,,18,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Events Joan,expression,0.55,,,,,,18,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Events Laurie Bowers,expression,0.55,,,,,,18,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Contributing Editor Jonny,expression,0.55,,,,,,18,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Jota Tanaka,expression,0.55,,,,,,20,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Ron 
Kaulen",expression,0.75,10,,,,,20,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Volker Huber,expression,0.55,,,,,,21,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Mizunara Cask Finish,expression,0.75,15,,,,,21,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Andrew Miller,expression,0.55,,,,,,22,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Macy Reserve,expression,0.75,10,,,,,22,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Cataleja. Another,distillery,0.55,,,,,,22,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Julia Higgins
Maker",expression,0.55,,,,,,22,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Emerald 
Society",bottler,0.55,,,,,society,22,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Best Bars,expression,0.55,,,,,,27,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Super Bowl Game,expression,0.55,,,,,,27,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Whisky Lovers
Australia",expression,0.55,,,,,,28,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"The Doss 
House",expression,0.55,,,,,,29,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Sir Stamford,expression,0.55,,,,,,29,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Circular Quay Hotel,expression,0.55,,,,,,29,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Circular Quay,expression,0.55,,,,,,33,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Surry Hills,expression,0.55,,,,,,33,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Whisky Cosmopolitan Centre,expression,0.55,,,,,,33,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Double Bay,expression,0.55,,,,,,33,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Mark Olive Western,expression,0.55,,,,,,33,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Vermouth Routin Blanc,expression,0.55,,,,,,36,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Pierre Ferrand,expression,0.55,,,,,,36,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Gingerbread Sour,expression,0.55,,,,,,37,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Sally Kral
The",expression,0.55,,,,bourbon,,41,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Super Bowl Sunday,expression,0.55,,,,,,48,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Blistered Shishito 
Peppers",expression,0.55,,,,,,48,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Rye
Generously",expression,0.75,12,,,port,,48,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Super Bowl,expression,0.55,,,,,,48,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Vat Versus Pyramid,expression,0.55,,,,,,53,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Dave Pickerell,distillery,0.55,,,,,,53,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Our Solera 
Scotch",expression,0.75,15,40,,sherry,,53,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Finished Rye,expression,0.75,,47.5,,,,53,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Aged 
Bourbon",expression,0.75,,46.3,,bourbon,,53,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Solera Aged Whiskies,expression,0.75,,43,,,,53,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Silas Creative Kitchen,expression,0.55,,,,,,54,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Any New,expression,0.55,,,,,,55,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Picking The Winners,expression,0.55,,,,,,57,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Walker Blue Label,expression,0.55,,,,,,57,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Raj Bhakta,expression,0.55,,,,,,57,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,When Nikka,expression,0.55,,,,,,57,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Sir Peter 
Blake",distillery,0.55,,,,,,57,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Rare
Adding Brora",expression,0.55,,,,,,57,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Edition
Prices",expression,0.55,,,,,,57,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"The 
Boss Hog",expression,0.55,,,,,,57,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Ian Hunter,bottler,0.75,33,,,,hunter,60,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Night In New,bottler,0.55,,,,,society,60,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Brian Cox,expression,0.55,,,,,,61,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Mingling
Dewar",expression,0.75,12,,,,,62,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Rob Roy,expression,0.75,12,,,,,62,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Double Double,expression,0.75,25,,,,,62,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Edition
Glenmorangie",expression,0.75,29,,,,,62,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Claudia Schubert,expression,0.55,,,,,,63,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Jonathan Yusen,expression,0.55,,,,,,63,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Corey Bronstein,expression,0.55,,,,,,63,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Allied Beverage Group,expression,0.55,,,,,,63,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Midwest Grain Products,distillery,0.55,,,,,,65,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Pour Decisions,expression,0.55,,,,,,66,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Year. 
Glenglassaugh",distillery,0.55,,,,,,73,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Freddie Noe,expression,0.55,,,,,,74,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Mark 
Cellar Aged",expression,0.75,,85,,,,75,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Mizunara Oak,expression,0.75,21,46,,oak,,75,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Stephanie Macleod,expression,0.75,,46,,,,75,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Appleton Estate,expression,0.55,,,,,,75,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Joy 
Spence",expression,0.55,,,,,,75,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Rum Finished,expression,0.75,,53.5,,bourbon,,76,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Shane English,expression,0.75,,58.2,,oak,,76,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Julia Higgins
Barrell",expression,0.75,6,,,,,78,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,The Tasting Panel,expression,0.75,25,,,,,78,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Julia Higgins,expression,0.55,,,,,,78,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Shanken News 
Daily",expression,0.55,,,,,,78,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Brian 
Kinsman",expression,0.75,12,,,,,79,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Wine Geese Series,expression,0.55,,,,wine,,79,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"British 
Columbia",expression,0.55,,,,,,79,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Cask Type
Choose",expression,0.55,,,,,,84,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,What You Might,expression,0.55,,,,,,84,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Time Wisely
You",expression,0.55,,,,,,84,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,How To Become,distillery,0.55,,,,,,84,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"The 
Diageo Casks",expression,0.55,,,,,,85,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Initial Cask Purchase,expression,0.75,10,,,bourbon,,85,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Main Street,expression,0.55,,,,,,87,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Sun Valley,distillery,0.55,,,,,,87,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Blending Lab,expression,0.55,,,,,,88,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Founder Alex Buck,expression,0.55,,,,,,91,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Jackson Hole Mountain,distillery,0.55,,,,,,92,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,The Dogwood Cocktail,expression,0.55,,,,,,92,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Ski Resorts
Beaver",expression,0.55,,,,,,93,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Restaurants
Breckenridge Distillery",distillery,0.55,,,,,,93,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Tasting Room,distillery,0.55,,,,,,93,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Crater Lakes Spirits,distillery,0.55,,,,,,93,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Rover Park Place,distillery,0.55,,,,,,93,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Sasquatch Sighting,expression,0.55,,,,,,94,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Courage Roasted Turkey,distillery,0.55,,,,,,97,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Tamworth Distilling,distillery,0.55,,,,,,97,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Chop House,expression,0.55,,,,,,98,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"National 
Park",distillery,0.55,,,,,,98,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"But 
Park",expression,0.55,,,,,,98,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Pine Creek,expression,0.75,20,,,,,98,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Ski Resorts
Banff",expression,0.55,,,,,,99,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Hotels
Chateau Lake",distillery,0.55,,,,,,99,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Reifel Family
The",expression,0.55,,,,,,102,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Vancouver. For,distillery,0.55,,,,,,102,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Rum Row,expression,0.55,,,,,,102,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Reifel Rye,expression,0.75,,42,,,,102,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Reifel. 
Exclusively",expression,0.75,,90,,bourbon,,102,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,For Canadian,expression,0.55,,,,,,103,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Tobacco Tax,expression,0.55,,,,,,105,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Trade Bureau,expression,0.55,,,,,,105,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Bespoke Gin,distillery,0.55,,,,,,105,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Jalisco. 
Its",expression,0.55,,,,,,106,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Superbird Blanco,expression,0.75,,40,,,,106,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Bacardi Reserva Ocho,expression,0.55,,,,,,106,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Sevillian Orange Cask,expression,0.55,,,,,,106,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Finished Rum,expression,0.55,,,,,,106,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Tip Top Proper,expression,0.55,,,,,,107,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Jamaica. 
All",expression,0.55,,,,,,107,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,"Midnight Moon 
Moonshakes",expression,0.55,,,,wine,,107,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Holiday Nog,expression,0.75,,17,,,,107,CREATE
Whisky Advocate - Wol_ 32 No_ 04 [Winter 202,Alma Finca Orange,expression,0.75,,17,,,,107,CREATE
